2011-02-04,0.78
2011-02-07,0.92
2011-02-10,0.97
2011-02-13,1.09
2011-02-16,1.08
2011-02-19,1.04
2011-02-22,0.88
2011-02-25,0.96
2011-02-28,0.96
2011-03-03,0.95
2011-03-06,0.92
2011-03-09,0.9
2011-03-12,0.93
2011-03-15,0.9
2011-03-18,0.87
2011-03-21,0.79
2011-03-24,0.86
2011-03-27,0.9
2011-03-30,0.8
2011-04-02,0.8
2011-04-05,0.77
2011-04-08,0.78
2011-04-11,0.76
2011-04-14,0.99
2011-04-17,1.09
2011-04-20,1.19
2011-04-23,1.38
2011-04-26,1.71
2011-04-29,2.66
2011-05-02,3.95
2011-05-05,3.56
2011-05-08,3.75
2011-05-11,5.41
2011-05-14,8.56
2011-05-17,8.47
2011-05-20,7.28
2011-05-23,6.81
2011-05-26,7.95
2011-05-29,8.68
2011-06-01,9.47
2011-06-04,15.05
2011-06-07,19.19
2011-06-10,32.34
2011-06-13,24.87
2011-06-16,19.99
2011-06-19,17.6
2011-06-22,15.39
2011-06-25,16.95
2011-06-28,17.89
2011-07-01,17.38
2011-07-04,15.74
2011-07-07,16.44
2011-07-10,15.16
2011-07-13,14.52
2011-07-16,14.25
2011-07-19,13.93
2011-07-22,13.94
2011-07-25,14.16
2011-07-28,14.1
2011-07-31,14.06
2011-08-03,13.37
2011-08-06,11.42
2011-08-09,9.66
2011-08-12,10.35
2011-08-15,11.4
2011-08-18,11.39
2011-08-21,11.75
2011-08-24,11.47
2011-08-27,10.01
2011-08-30,9.4
2011-09-02,8.46
2011-09-05,8.56
2011-09-08,7.53
2011-09-11,6.49
2011-09-14,6.19
2011-09-17,5.18
2011-09-20,5.89
2011-09-23,5.8
2011-09-26,5.49
2011-09-29,4.95
2011-10-02,5.27
2011-10-05,5.03
2011-10-08,4.79
2011-10-11,4.23
2011-10-14,4.37
2011-10-17,3.87
2011-10-20,2.59
2011-10-23,3.31
2011-10-26,3
2011-10-29,3.39
2011-11-01,3.38
2011-11-04,3.28
2011-11-07,3.04
2011-11-10,3.09
2011-11-13,3.11
2011-11-16,2.67
2011-11-19,2.37
2011-11-22,2.3
2011-11-25,2.48
2011-11-28,2.51
2011-12-01,3
2011-12-04,3.1
2011-12-07,3.06
2011-12-10,3.04
2011-12-13,3.33
2011-12-16,3.2
2011-12-19,3.36
2011-12-22,4.08
2011-12-25,4.06
2011-12-28,4.09
2011-12-31,4.47
2012-01-03,5.45
2012-01-06,6.6
2012-01-09,7.2
2012-01-12,7.1
2012-01-15,6.81
2012-01-18,6.97
2012-01-21,6.57
2012-01-24,6.47
2012-01-27,6.08
2012-01-30,5.72
2012-02-02,5.77
2012-02-05,5.99
2012-02-08,5.74
2012-02-11,5.94
2012-02-14,5.69
2012-02-17,4.74
2012-02-20,4.38
2012-02-23,4.63
2012-02-26,5.05
2012-02-29,4.98
2012-03-03,4.94
2012-03-06,5.04
2012-03-09,4.99
2012-03-12,4.98
2012-03-15,5.45
2012-03-18,5.4
2012-03-21,4.95
2012-03-24,4.81
2012-03-27,4.74
2012-03-30,4.85
2012-04-02,4.97
2012-04-05,4.96
2012-04-08,4.94
2012-04-11,4.9
2012-04-14,4.97
2012-04-17,4.99
